,1号单泵频率,1号单泵瞬时流量,1号单泵扬程,1号泵口表显压力,1号单泵功率
643,28.1,6295.0,11.25,0.1315,249
644,28.1,6276.0,11.26,0.1317,248
645,28.1,6341.0,11.18,0.1318,248
646,28.1,6316.0,11.23,0.1319,248
647,28.1,6311.0,11.27,0.1313,248
648,30.6,6554.0,13.89,0.1561,313
649,31.6,7125.0,14.02,0.1555,346
650,31.6,7124.0,14.12,0.1568,346
651,31.6,7120.0,14.12,0.1571,346
652,31.6,7036.0,14.14,0.158,346
653,30.6,6203.0,15.01,0.1701,312
654,32.6,7142.0,15.22,0.1694,376
655,32.6,6611.0,16.26,0.1824,374
656,32.6,6569.0,16.65,0.1851,371
657,32.6,6557.0,16.75,0.1877,371
658,32.6,6443.0,16.75,0.1866,370
659,32.6,6535.0,16.85,0.1873,370
660,33.6,6528.0,18.03,0.1985,403
661,35.6,7086.0,19.87,0.2143,477
662,35.6,7093.0,19.9,0.215,478
663,35.6,7153.0,19.89,0.2149,478
664,35.6,7070.0,20.0,0.2151,478
665,35.6,7157.0,20.05,0.2169,477
666,35.6,7074.0,20.09,0.2148,476
667,35.6,7016.0,20.04,0.2168,479
668,35.6,7080.0,20.11,0.216,477
669,35.6,7116.0,20.22,0.2178,476
670,35.6,6991.0,20.25,0.2199,475
671,35.6,7053.0,20.3,0.2197,477
672,35.6,7051.0,20.3,0.2199,476
673,35.6,6928.0,20.2,0.2187,476
674,35.6,7006.0,20.4,0.2192,476
675,35.6,7046.0,20.28,0.2187,477
676,35.6,7023.0,20.26,0.2191,475
677,35.6,6976.0,20.3,0.219,474
678,35.6,6925.0,20.29,0.2192,477
679,35.6,6922.0,20.04,0.2191,476
680,35.6,6973.0,20.08,0.2197,475
681,35.6,6988.0,20.31,0.2194,474
682,35.6,6907.0,20.24,0.2188,476
683,35.6,6998.0,20.32,0.2185,476
684,35.6,7005.0,20.18,0.2191,475
685,35.6,6974.0,20.15,0.2192,478
686,35.6,6966.0,20.0,0.2187,476
687,35.6,7056.0,20.15,0.2176,475
688,35.6,6969.0,20.59,0.2218,475
689,35.6,7022.0,20.66,0.222,476
690,35.6,6982.0,20.71,0.222,475
691,35.6,6980.0,20.74,0.2225,476
692,35.6,6885.0,20.57,0.2224,475
693,35.6,7030.0,20.63,0.2225,478
694,35.6,6953.0,20.57,0.2215,477
695,35.6,6919.0,20.6,0.2222,477
696,35.6,6962.0,20.57,0.2221,476
697,35.6,7033.0,20.74,0.2227,475
698,35.6,6970.0,20.46,0.223,475
699,35.6,6987.0,20.47,0.2214,476
700,35.6,6940.0,20.33,0.2223,475
701,35.6,6980.0,20.44,0.2225,475
702,35.6,7005.0,20.37,0.2213,476
703,35.6,7050.0,20.37,0.2214,475
704,35.6,6935.0,20.47,0.2221,475
705,35.6,7050.0,20.53,0.2223,475
706,35.6,6976.0,20.52,0.2212,475
707,35.6,6978.0,20.47,0.2212,474
708,35.6,6963.0,20.4,0.2221,475
709,35.6,6991.0,20.45,0.2211,476
710,35.6,7076.0,20.4,0.2215,477
711,35.6,6868.0,20.41,0.2214,476
712,35.6,7011.0,20.41,0.2211,475
713,35.6,6917.0,20.54,0.2219,475
714,35.6,6969.0,20.47,0.2211,475
715,35.6,6994.0,20.62,0.2218,474
716,35.6,6921.0,20.55,0.2218,473
717,35.6,7057.0,20.58,0.2222,476
718,35.6,6985.0,20.26,0.2211,475
719,35.6,6949.0,20.22,0.2213,475
720,35.6,6926.0,20.35,0.2208,475
721,35.6,6941.0,20.25,0.2215,475
722,35.6,7010.0,20.36,0.222,476
723,35.6,7039.0,20.41,0.221,476
724,35.6,7086.0,20.37,0.2215,473
725,35.6,6982.0,20.23,0.2213,475
726,35.6,7000.0,20.39,0.2207,475
727,35.6,6973.0,20.28,0.2212,475
728,35.6,6973.0,20.4,0.2212,474
729,35.6,6983.0,20.29,0.2204,473
730,35.6,6914.0,20.3,0.2213,474
731,35.6,6953.0,20.29,0.221,476
732,35.6,6931.0,20.37,0.2207,475
733,35.6,6910.0,20.15,0.2208,477
734,35.6,6978.0,20.22,0.2213,475
735,35.6,6958.0,20.21,0.2194,474
736,35.6,6952.0,20.17,0.2203,475
737,35.6,6926.0,20.2,0.2212,477
738,35.6,6915.0,20.34,0.2199,475
739,35.6,7056.0,20.37,0.22,474
740,35.6,7029.0,20.31,0.2204,474
741,35.6,6935.0,20.36,0.2202,475
742,35.6,6950.0,20.39,0.2206,475
743,35.6,7032.0,20.36,0.2199,476
744,35.6,6899.0,20.55,0.2212,474
745,35.6,7023.0,20.28,0.2196,476
746,35.6,6979.0,20.15,0.221,476
747,35.6,6937.0,20.24,0.2206,472
748,35.6,6967.0,20.31,0.2204,474
749,35.6,6974.0,20.27,0.2202,473
750,35.6,7055.0,20.32,0.2197,474
751,35.6,6974.0,20.27,0.2209,475
752,35.6,6971.0,20.31,0.222,474
753,35.6,6964.0,20.25,0.2205,476
754,35.6,7026.0,20.25,0.2196,475
755,35.6,6942.0,20.28,0.2213,474
756,35.6,6967.0,20.36,0.221,475
757,35.6,7065.0,20.22,0.2213,474
758,35.6,6952.0,20.34,0.2203,475
759,35.6,6959.0,20.28,0.2201,476
760,35.6,7004.0,20.21,0.2204,474
761,35.6,6961.0,20.25,0.2205,474
762,35.6,6990.0,20.38,0.2206,476
763,35.6,6970.0,20.25,0.2207,475
764,35.6,7009.0,20.31,0.2206,475
765,35.6,6983.0,20.24,0.2195,477
766,35.6,6988.0,20.14,0.2208,476
767,35.6,6928.0,20.2,0.2206,475
768,35.6,6961.0,20.32,0.2207,476
769,35.6,6942.0,20.36,0.2214,476
770,35.6,7048.0,20.35,0.2211,477
771,35.6,7016.0,20.31,0.2206,475
772,35.6,6942.0,20.31,0.2203,474
773,35.7,7008.0,20.28,0.2207,477
774,35.6,6949.0,20.24,0.2191,475
775,35.6,6983.0,20.27,0.2206,475
776,35.6,7007.0,20.34,0.2212,476
777,35.6,6910.0,20.38,0.221,474
778,35.6,7005.0,20.34,0.2206,473
779,35.6,6957.0,20.35,0.2209,474
780,35.6,6940.0,20.29,0.2199,475
781,35.6,6941.0,20.3,0.2206,474
782,35.6,6949.0,20.35,0.2198,475
783,35.6,6930.0,20.28,0.2209,473
784,35.6,6942.0,20.21,0.2213,474
785,35.6,6943.0,20.25,0.2204,474
786,35.6,7020.0,20.25,0.2207,475
787,35.6,6945.0,20.24,0.2209,475
788,35.6,6956.0,20.39,0.2213,474
789,35.6,6943.0,20.22,0.22,474
790,35.6,7028.0,20.49,0.2208,475
791,35.6,6998.0,20.3,0.2199,473
792,35.6,6923.0,20.48,0.2206,475
793,35.6,7012.0,20.36,0.2203,475
794,35.6,6962.0,20.31,0.2202,474
795,35.6,6925.0,20.32,0.222,475
796,35.6,7025.0,20.3,0.2202,473
797,35.6,6997.0,20.39,0.2197,475
798,35.6,7013.0,20.32,0.2204,472
799,35.6,6929.0,20.26,0.22,475
800,35.6,6978.0,20.23,0.2201,474
801,35.6,6949.0,20.17,0.2217,474
802,35.6,6947.0,20.49,0.2214,474
803,35.6,6931.0,20.63,0.2202,476
804,35.6,6946.0,20.35,0.2212,474
805,35.6,6982.0,20.38,0.2205,475
806,35.6,6905.0,20.24,0.2205,473
807,35.6,7047.0,20.36,0.221,473
808,35.6,6925.0,20.27,0.2205,474
809,35.6,6994.0,20.45,0.2208,473
810,35.6,6939.0,20.46,0.2215,473
811,35.6,7066.0,20.7,0.2212,474
812,35.6,6912.0,20.46,0.22,474
813,35.6,7021.0,20.57,0.2207,474
814,35.7,6930.0,20.46,0.2202,477
815,35.7,6973.0,20.5,0.2205,477
816,35.6,7014.0,20.57,0.2204,474
817,35.6,6934.0,20.47,0.22,474
818,35.6,6918.0,20.33,0.2212,473
819,35.6,6991.0,20.49,0.2218,474
820,35.6,7014.0,20.57,0.2204,472
821,35.6,6899.0,20.46,0.2198,473
822,35.6,6951.0,20.6,0.2211,474
823,35.7,6985.0,20.4,0.2196,475
824,35.7,7054.0,20.41,0.2209,475
825,35.7,7019.0,20.57,0.2212,477
826,35.6,7048.0,20.41,0.2206,475
827,35.7,6959.0,20.15,0.2209,474
828,35.7,6997.0,20.32,0.2215,476
829,35.7,7021.0,20.33,0.2212,473
830,35.6,7051.0,20.3,0.2204,475
831,35.7,6997.0,20.35,0.2204,476
832,35.6,6998.0,20.28,0.2215,474
833,35.7,7067.0,20.37,0.2218,476
834,35.6,6939.0,20.28,0.2211,476
835,35.7,7063.0,20.33,0.2206,475
836,35.6,7036.0,20.19,0.2194,476
837,35.7,7070.0,20.24,0.2202,477
838,35.6,7081.0,20.32,0.2206,476
839,35.6,7020.0,20.34,0.22,474
840,35.7,7033.0,20.28,0.2196,476
841,35.7,7017.0,20.3,0.2217,477
842,35.6,7123.0,20.38,0.2209,475
843,35.7,7025.0,20.3,0.22,475
844,35.7,7013.0,20.28,0.221,475
845,35.7,6985.0,20.17,0.2215,476
846,35.7,7052.0,20.26,0.2215,475
847,35.7,7001.0,20.23,0.2215,474
848,22.9,1126.0,11.26,0.1438,106
849,0.0,23.0,0.0,0.0326,0
850,0.0,25.0,0.0,0.0336,0
851,0.0,24.0,0.0,0.0338,0
852,0.0,24.0,0.0,0.0338,0
853,0.0,55.0,0.0,0.0337,0
854,0.0,48.0,0.0,0.0336,0
855,0.0,56.0,0.0,0.0335,0
856,0.0,47.0,0.0,0.0335,0
857,0.0,22.0,0.0,0.0333,0
858,0.0,24.0,0.0,0.0332,0
859,0.0,20.0,0.0,0.0331,0
860,0.0,24.0,0.0,0.033,0
861,0.0,56.0,0.0,0.0329,0
862,0.0,50.0,0.0,0.0328,0
863,0.0,56.0,0.0,0.0327,0
864,0.0,51.0,0.0,0.0327,0
865,0.0,21.0,0.0,0.0327,0
866,0.0,26.0,0.0,0.033,0
867,0.0,32.0,0.0,0.033,0
868,0.0,55.0,0.0,0.033,0
869,0.0,24.0,0.0,0.033,0
870,0.0,24.0,0.0,0.033,0
871,0.0,27.0,0.0,0.033,0
872,0.0,58.0,0.0,0.033,0
873,0.0,50.0,0.0,0.0329,0
874,0.0,23.0,0.0,0.033,0
875,0.0,50.0,0.0,0.033,0
876,0.0,23.0,0.0,0.033,0
877,0.0,23.0,0.0,0.033,0
878,0.0,28.0,0.0,0.033,0
879,0.0,54.0,0.0,0.033,0
880,0.0,32.0,0.0,0.0329,0
881,0.0,23.0,0.0,0.0329,0
882,0.0,27.0,0.0,0.0329,0
883,0.0,56.0,0.0,0.0329,0
884,0.0,52.0,0.0,0.0329,0
885,0.0,21.0,0.0,0.0329,0
886,0.0,25.0,0.0,0.0328,0
887,0.0,21.0,0.0,0.0328,0
888,0.0,56.0,0.0,0.0328,0
889,0.0,33.0,0.0,0.0328,0
890,0.0,25.0,0.0,0.0329,0
891,0.0,26.0,0.0,0.0329,0
892,0.0,56.0,0.0,0.0329,0
893,0.0,51.0,0.0,0.0329,0
894,0.0,21.0,0.0,0.0328,0
895,0.0,25.0,0.0,0.0328,0
896,0.0,23.0,0.0,0.0327,0
897,0.0,56.0,0.0,0.0328,0
898,0.0,39.0,0.0,0.0328,0
899,0.0,57.0,0.0,0.0327,0
900,0.0,41.0,0.0,0.0327,0
901,0.0,25.0,0.0,0.0327,0
902,0.0,23.0,0.0,0.0327,0
903,0.0,25.0,0.0,0.0327,0
904,0.0,51.0,0.0,0.0328,0
905,0.0,56.0,0.0,0.0327,0
906,0.0,24.0,0.0,0.0327,0
907,0.0,22.0,0.0,0.0327,0
908,0.0,24.0,0.0,0.0327,0
909,0.0,54.0,0.0,0.0327,0
910,0.0,52.0,0.0,0.0327,0
911,0.0,55.0,0.0,0.0327,0
912,0.0,24.0,0.0,0.0327,0
913,0.0,24.0,0.0,0.0327,0
914,0.0,56.0,0.0,0.0328,0
915,0.0,48.0,0.0,0.0328,0
916,0.0,54.0,0.0,0.0328,0
917,0.0,26.0,0.0,0.0327,0
918,0.0,21.0,0.0,0.0327,0
919,0.0,54.0,0.0,0.0327,0
920,0.0,49.0,0.0,0.0328,0
921,0.0,53.0,0.0,0.0327,0
922,0.0,22.0,0.0,0.0327,0
923,0.0,25.0,0.0,0.0328,0
924,0.0,24.0,0.0,0.0327,0
925,0.0,25.0,0.0,0.0328,0
926,0.0,48.0,0.0,0.0327,0
927,0.0,23.0,0.0,0.0328,0
928,0.0,49.0,0.0,0.0328,0
929,0.0,39.0,0.0,0.0328,0
930,0.0,24.0,0.0,0.0328,0
931,0.0,21.0,0.0,0.0327,0
932,0.0,53.0,0.0,0.0328,0
933,0.0,23.0,0.0,0.0328,0
934,0.0,26.0,0.0,0.0328,0
935,0.0,35.0,0.0,0.0327,0
936,0.0,56.0,0.0,0.0325,0
937,0.0,49.0,0.0,0.0325,0
938,29.7,6035.0,13.79,0.1618,286
939,31.7,7128.0,13.39,0.1555,347
940,31.7,7134.0,13.51,0.1569,347
941,31.7,7152.0,13.65,0.1579,348
942,31.7,7053.0,13.83,0.158,346
943,31.7,7043.0,13.7,0.1585,347
944,31.7,7115.0,13.74,0.1581,345
945,31.7,7068.0,13.75,0.1573,346
946,31.7,7113.0,13.81,0.1572,346
947,32.7,6289.0,17.43,0.1961,370
948,32.7,6496.0,16.96,0.1871,370
949,32.7,6388.0,17.38,0.1899,370
950,32.7,6301.0,17.32,0.1901,368
951,32.7,6370.0,17.43,0.1907,369
952,32.7,6110.0,17.71,0.1951,367
953,32.7,6397.0,17.54,0.1918,369
954,32.7,6429.0,17.37,0.1901,369
955,35.7,7203.0,20.24,0.2161,480
956,35.7,7168.0,20.04,0.2126,478
957,35.7,7088.0,20.05,0.2138,478
958,35.6,7193.0,20.19,0.2138,478
959,35.6,7100.0,20.18,0.2134,479
960,35.7,7161.0,20.22,0.2141,479
961,35.7,7171.0,20.2,0.2149,478
962,35.7,7169.0,20.27,0.214,478
963,35.7,7112.0,20.24,0.2142,479
964,35.7,7187.0,20.33,0.2143,478
965,35.7,7163.0,20.2,0.214,478
966,35.7,7094.0,20.21,0.2149,478
967,35.7,7150.0,20.13,0.2147,478
968,35.6,7170.0,20.17,0.2152,479
969,35.7,7120.0,20.14,0.215,478
970,35.7,7205.0,20.12,0.2155,478
971,35.7,7174.0,20.2,0.2152,477
972,35.7,7199.0,20.16,0.2158,479
973,35.6,7118.0,20.4,0.2184,478
974,35.7,6958.0,20.4,0.2184,476
975,35.7,7025.0,20.27,0.2189,477
976,34.7,6636.0,19.49,0.214,436
977,34.7,6659.0,19.45,0.2135,435
978,34.7,6680.0,19.39,0.2137,436
979,34.7,6655.0,19.41,0.2137,436
980,34.7,6653.0,19.37,0.2132,436
981,34.7,6778.0,19.46,0.2132,438
982,34.7,6654.0,19.35,0.213,435
983,34.7,6634.0,19.54,0.2128,437
984,34.7,6664.0,19.47,0.2121,435
985,34.7,6670.0,19.51,0.2131,437
986,34.7,6621.0,19.49,0.2124,437
987,34.7,6612.0,19.42,0.2125,437
988,34.7,6710.0,19.44,0.2118,436
989,34.7,6629.0,19.28,0.2128,437
990,34.7,6689.0,19.48,0.2126,436
991,34.7,6713.0,19.45,0.2127,437
992,34.7,6633.0,19.59,0.2119,435
993,34.7,6631.0,19.61,0.2131,436
994,34.7,6650.0,19.53,0.2119,437
995,34.7,6733.0,19.43,0.2113,436
996,34.7,6694.0,19.45,0.2119,437
997,34.7,6701.0,19.51,0.2121,436
998,34.7,6638.0,19.47,0.2115,438
999,34.7,6629.0,19.43,0.2114,437
1000,34.7,6657.0,19.4,0.2123,436
1001,34.7,6617.0,19.41,0.2117,437
1002,34.7,6658.0,19.4,0.2111,436
1003,34.7,6639.0,19.47,0.2121,435
1004,34.7,6726.0,19.39,0.2119,435
1005,34.7,6635.0,19.43,0.2123,436
1006,34.7,6743.0,19.19,0.2099,438
1007,34.7,6816.0,19.35,0.209,436
1008,34.7,6820.0,19.16,0.2086,438
1009,34.7,6726.0,19.15,0.2089,440
1010,34.7,6821.0,19.23,0.2094,438
1011,34.7,6761.0,19.18,0.2094,437
1012,34.7,6736.0,19.23,0.2087,437
1013,34.7,6776.0,19.15,0.2083,439
1014,34.7,6709.0,19.45,0.2086,437
1015,34.7,6738.0,19.09,0.2071,436
1016,34.7,6774.0,19.45,0.2082,436
1017,34.7,6842.0,19.25,0.2076,437
1018,34.7,6798.0,19.41,0.2074,438
1019,34.7,6727.0,19.34,0.206,437
1020,34.6,6774.0,19.3,0.2081,439
1021,34.6,6742.0,19.53,0.2081,437
1022,34.7,6803.0,19.43,0.2077,437
1023,34.7,6686.0,19.24,0.2073,438
1024,34.6,6632.0,19.45,0.2062,436
1025,34.6,6786.0,19.49,0.2075,438
1026,34.7,6865.0,19.43,0.2091,437
1027,34.7,6803.0,19.36,0.2084,438
1028,34.7,6844.0,19.25,0.2081,438
1029,34.7,6814.0,19.37,0.2084,438
1030,34.7,6782.0,19.24,0.2084,438
1031,34.7,6777.0,19.33,0.2084,438
1032,34.7,6842.0,19.42,0.209,437
1033,34.7,6857.0,19.3,0.2084,438
1034,34.7,6782.0,19.31,0.2089,438
1035,34.7,6761.0,19.28,0.2074,438
1036,34.6,6798.0,19.53,0.2076,437
1037,34.7,6678.0,19.38,0.2064,437
1038,34.7,6738.0,19.46,0.2073,438
1039,34.7,6758.0,19.47,0.2073,437
1040,34.7,6765.0,19.53,0.2086,437
1041,34.7,6822.0,19.45,0.2077,437
1042,34.6,6810.0,19.41,0.2073,439
1043,34.7,6791.0,19.51,0.2085,437
1044,34.6,6841.0,19.45,0.2083,438
1045,34.7,6764.0,19.38,0.2076,436
1046,34.6,6757.0,19.35,0.2084,437
1047,34.6,6739.0,19.41,0.2091,436
1048,34.6,6719.0,19.37,0.2092,437
1049,34.7,6727.0,19.34,0.2082,436
1050,34.7,6784.0,19.49,0.2093,437
1051,34.6,6831.0,19.46,0.2081,436
1052,34.6,6796.0,19.38,0.2081,436
1053,34.7,6756.0,19.38,0.209,438
1054,34.7,6738.0,19.23,0.208,438
1055,34.6,6786.0,19.31,0.2086,437
1056,34.7,6810.0,19.32,0.209,438
1057,34.6,6778.0,19.41,0.2087,437
1058,34.7,6706.0,19.38,0.2088,439
1059,34.6,6860.0,19.31,0.2083,438
1060,34.6,6788.0,19.34,0.2104,437
1061,34.6,6793.0,19.31,0.2086,437
1062,34.6,6770.0,19.37,0.2095,438
1063,34.6,6849.0,19.45,0.2098,438
1064,34.6,6786.0,19.3,0.2092,437
1065,34.7,6768.0,19.44,0.2098,438
1066,34.6,6788.0,19.34,0.2083,437
1067,34.7,6763.0,19.34,0.2088,437
1068,34.7,6741.0,19.22,0.2076,439
1069,34.7,6795.0,19.39,0.2087,437
1070,34.6,6796.0,19.42,0.2101,438
1071,34.6,6829.0,19.2,0.2083,438
1072,37.6,7515.0,21.76,0.2334,560
1073,36.7,7261.0,21.13,0.2246,518
1074,36.6,7351.0,21.07,0.2257,517
1075,36.7,7171.0,21.81,0.2326,512
1076,36.7,7050.0,21.57,0.2315,513
1077,36.7,7124.0,21.48,0.2317,512
1078,36.6,7071.0,21.55,0.2311,514
1079,36.6,7134.0,21.76,0.2326,515
1080,36.6,7152.0,21.56,0.2316,513
1081,36.7,7122.0,21.69,0.2315,514
1082,36.7,7158.0,21.62,0.2323,514
1083,36.6,7036.0,21.56,0.2312,514
1084,36.7,7160.0,21.74,0.2314,514
1085,36.6,7036.0,21.58,0.2315,515
1086,36.7,7197.0,21.66,0.2308,515
1087,36.6,7109.0,21.51,0.2306,514
1088,36.7,7134.0,21.49,0.2306,513
1089,36.7,7138.0,21.34,0.2285,514
1090,36.7,7106.0,21.2,0.2272,512
1091,36.6,7099.0,21.16,0.2265,514
1092,36.7,7076.0,21.25,0.2282,514
1093,36.7,7195.0,21.23,0.228,514
1094,36.7,7078.0,21.17,0.2277,514
1095,36.6,7178.0,21.25,0.228,513
1096,36.6,7089.0,21.1,0.2273,513
1097,36.7,7213.0,21.22,0.2282,513
1098,36.7,7122.0,21.12,0.2264,515
1099,36.6,7110.0,21.26,0.2284,515
1100,36.7,7132.0,21.14,0.2275,513
1101,36.6,7164.0,21.35,0.227,514
1102,36.7,7134.0,21.15,0.2275,514
1103,36.6,7100.0,21.02,0.2266,514
1104,36.7,7114.0,20.95,0.2255,515
1105,36.7,7088.0,20.98,0.2245,513
1106,36.6,7139.0,20.93,0.2241,513
1107,36.6,7049.0,20.68,0.2235,512
1108,36.7,7036.0,20.72,0.2236,514
1109,36.7,7109.0,21.04,0.2257,513
1110,36.7,7117.0,20.86,0.2245,513
1111,36.7,7071.0,20.84,0.2248,513
1112,36.7,7209.0,20.78,0.2234,514
1113,36.6,7180.0,20.72,0.2228,515
1114,36.5,7062.0,20.64,0.2226,510
1115,36.6,7033.0,20.58,0.2207,509
1116,36.6,7081.0,20.05,0.2184,510
1117,36.6,7051.0,19.99,0.2168,510
1118,36.6,7069.0,19.95,0.2159,510
1119,36.6,7087.0,21.63,0.2312,510
1120,36.6,7019.0,21.46,0.2305,509
1121,36.6,7017.0,21.4,0.2312,510
1122,36.6,7072.0,21.36,0.2294,509
1123,36.6,7019.0,21.25,0.2288,510
1124,36.6,7041.0,21.06,0.2279,510
1125,36.6,7139.0,21.13,0.2268,510
1126,36.6,7120.0,21.09,0.2268,511
1127,36.6,7069.0,21.19,0.2254,512
1128,36.6,7121.0,21.25,0.2259,509
1129,36.6,7031.0,21.45,0.2293,510
1130,36.6,7131.0,21.56,0.2293,512
1131,36.6,7057.0,21.54,0.2289,510
1132,36.6,7143.0,21.63,0.2294,510
1133,36.6,7074.0,21.57,0.2301,510
1134,36.6,7017.0,21.42,0.2284,513
1135,36.6,7059.0,21.49,0.2287,511
1136,36.6,7911.0,19.12,0.2013,522
1137,29.6,5652.0,13.6,0.159,281
1138,7.2,25.0,0.0,0.0413,20
1139,0.0,26.0,0.0,0.0286,0
1140,0.0,25.0,0.0,0.0284,0
1141,0.0,57.0,0.0,0.0283,0
1142,0.0,39.0,0.0,0.0283,0
1143,0.0,55.0,0.0,0.028,0
1144,0.0,41.0,0.0,0.0279,0
1145,0.0,25.0,0.0,0.0277,0
1146,0.0,24.0,0.0,0.0276,0
1147,0.0,26.0,0.0,0.0289,0
1148,0.0,25.0,0.0,0.0282,0
1149,0.0,56.0,0.0,0.0277,0
1150,0.0,43.0,0.0,0.0273,0
1151,0.0,57.0,0.0,0.027,0
1152,0.0,25.0,0.0,0.0269,0
1153,0.0,56.0,0.0,0.0267,0
1154,0.0,53.0,0.0,0.0266,0
1155,0.0,56.0,0.0,0.0264,0
1156,0.0,53.0,0.0,0.0262,0
1157,0.0,25.0,0.0,0.0272,0
1158,0.0,53.0,0.0,0.0266,0
1159,0.0,25.0,0.0,0.026,0
1160,0.0,55.0,0.0,0.0257,0
1161,0.0,49.0,0.0,0.0255,0
1162,0.0,24.0,0.0,0.0254,0
1163,0.0,48.0,0.0,0.0253,0
1164,0.0,24.0,0.0,0.0252,0
1165,0.0,24.0,0.0,0.025,0
1166,0.0,54.0,0.0,0.0248,0
1167,0.0,24.0,0.0,0.0248,0
1168,0.0,54.0,0.0,0.0247,0
1169,0.0,49.0,0.0,0.0246,0
1170,0.0,22.0,0.0,0.0245,0
1171,0.0,47.0,0.0,0.0244,0
1172,0.0,22.0,0.0,0.0243,0
1173,0.0,25.0,0.0,0.0243,0
1174,0.0,56.0,0.0,0.0242,0
1175,0.0,25.0,0.0,0.024,0
1176,0.0,55.0,0.0,0.0265,0
1177,0.0,50.0,0.0,0.0262,0
1178,0.0,22.0,0.0,0.026,0
1179,0.0,51.0,0.0,0.0259,0
1180,0.0,23.0,0.0,0.0258,0
1181,0.0,24.0,0.0,0.0258,0
1182,0.0,55.0,0.0,0.0256,0
1183,0.0,24.0,0.0,0.0257,0
1184,0.0,56.0,0.0,0.0256,0
1185,0.0,50.0,0.0,0.0255,0
1186,0.0,22.0,0.0,0.0256,0
1187,0.0,51.0,0.0,0.0255,0
1188,0.0,22.0,0.0,0.0255,0
1189,0.0,23.0,0.0,0.0255,0
1190,0.0,56.0,0.0,0.0255,0
1191,0.0,24.0,0.0,0.0253,0
1192,0.0,29.0,0.0,0.0253,0
1193,0.0,22.0,0.0,0.0252,0
1194,0.0,22.0,0.0,0.0252,0
1195,0.0,23.0,0.0,0.0252,0
1196,0.0,30.0,0.0,0.0252,0
1197,0.0,54.0,0.0,0.0252,0
1198,0.0,31.0,0.0,0.0251,0
1199,0.0,53.0,0.0,0.0251,0
1200,0.0,32.0,0.0,0.025,0
1201,0.0,24.0,0.0,0.025,0
1202,0.0,28.0,0.0,0.0249,0
1203,0.0,55.0,0.0,0.0249,0
1204,0.0,26.0,0.0,0.0248,0
1205,0.0,21.0,0.0,0.0249,0
1206,0.0,25.0,0.0,0.0248,0
1207,0.0,21.0,0.0,0.0247,0
1208,0.0,23.0,0.0,0.0247,0
1209,0.0,56.0,0.0,0.0246,0
1210,0.0,51.0,0.0,0.0246,0
1211,0.0,57.0,0.0,0.0246,0
1212,0.0,53.0,0.0,0.0245,0
1213,0.0,21.0,0.0,0.0245,0
1214,0.0,24.0,0.0,0.0245,0
1215,0.0,22.0,0.0,0.0244,0
1216,0.0,39.0,0.0,0.0245,0
1217,0.0,56.0,0.0,0.0244,0
1218,0.0,51.0,0.0,0.0244,0
1219,0.0,56.0,0.0,0.0244,0
1220,0.0,51.0,0.0,0.0244,0
1221,0.0,23.0,0.0,0.0243,0
1222,0.0,23.0,0.0,0.0243,0
1223,0.0,21.0,0.0,0.0243,0
1224,0.0,24.0,0.0,0.0243,0
1225,0.0,55.0,0.0,0.0242,0
1226,0.0,23.0,0.0,0.0234,0
1227,0.0,55.0,0.0,0.0235,0
1228,0.0,51.0,0.0,0.0235,0
1229,29.6,2779.0,16.54,0.1885,230
1230,31.6,7033.0,13.91,0.153,346
1231,32.6,7343.0,14.38,0.1565,377
1232,32.6,6685.0,16.39,0.1804,372
1233,31.6,6206.0,14.02,0.1592,338
1234,31.6,6068.0,14.26,0.1628,336
1235,31.6,6079.0,15.18,0.1704,336
1236,35.6,7094.0,17.08,0.1855,476
1237,34.6,6776.0,17.21,0.1889,437
1238,35.6,6912.0,17.15,0.1871,473
1239,35.6,6923.0,18.06,0.1946,474
1240,35.7,6952.0,18.27,0.1982,475
1241,35.7,6900.0,18.31,0.197,474
1242,35.7,6943.0,18.59,0.2002,475
1243,35.7,6960.0,18.58,0.1993,473
1244,35.7,6961.0,18.46,0.2,476
1245,35.7,6865.0,18.47,0.1988,475
1246,35.7,6889.0,18.38,0.1986,473
1247,35.7,6859.0,18.24,0.1978,473
1248,35.7,6886.0,18.1,0.198,474
1249,35.7,6905.0,18.97,0.2057,475
1250,35.7,6937.0,18.75,0.2053,473
1251,35.7,6854.0,18.66,0.2022,474
1252,35.7,6869.0,18.63,0.2012,475
1253,35.7,6934.0,18.62,0.2024,474
1254,35.7,7002.0,18.68,0.2033,474
1255,35.7,6921.0,18.68,0.1765,473
1256,35.7,6884.0,18.8,0.2055,474
1257,35.7,6856.0,17.66,0.1943,473
1258,35.7,6890.0,18.1,0.1978,474
1259,35.7,6962.0,17.93,0.1968,475
1260,35.7,6960.0,18.14,0.1973,474
1261,35.7,6957.0,18.16,0.1996,474
1262,35.7,6917.0,19.41,0.211,474
1263,35.7,6932.0,19.45,0.2111,474
1264,35.7,6987.0,19.24,0.211,473
1265,35.7,6963.0,19.26,0.2091,475
1266,34.8,6912.0,19.06,0.2088,475
1267,14.0,27.0,0.0,0.0749,39
1268,0.0,55.0,0.0,0.0288,0
1269,0.0,52.0,0.0,0.0291,0
1270,0.0,56.0,0.0,0.0291,0
1271,0.0,27.0,0.0,0.0289,0
1272,0.0,32.0,0.0,0.0284,0
1273,0.0,56.0,0.0,0.0282,0
1274,0.0,32.0,0.0,0.028,0
1275,0.0,57.0,0.0,0.0281,0
